	H174CON1	H174CON2	HNF4AOE1	HNF4AOE2	HNF4GOE1	HNF4GOE2
Cpne8	292.786865631749	284.614870463932	266.030891820935	253.764488081189	477.355317210388	344.985702326322
Kif21a	732.976773960861	718.703737646332	692.559759699128	665.575280142768	962.725928926173	976.724226279383
Slc2a13	30.2882964446637	28.6662459460075	57.1636627053248	102.396196945041	34.732942856726	39.7042368406253
Gxylt1	1250.90664316461	1413.86020183701	1153.16696495934	1195.36429911929	1438.30006957981	1467.29213035466
Yaf2	594.660220196897	702.323025677185	463.905108877829	504.189969740257	589.569440285964	643.20863681813
Zcrb1	789.514927324233	840.535282916864	726.638097081148	833.63860338952	693.768268856142	810.848747922993
Pphln1	690.573158938332	585.610452897011	760.716434463169	666.688282283475	1073.15887544499	556.741632142991
Prickle1	110.047477082278	78.8321763515207	46.1706506466085	43.4070834875718	190.585891572804	145.58220174896
Pus7l	78.7495707561256	52.2135194016566	97.8378073225752	74.571143427367	164.758831499854	100.584066662917
Irak4	1359.9445103654	1491.66858369046	1414.80065195679	1537.05595631633	1339.44477067989	1499.05551982717
Twf1	8096.0616396586	7894.47937463086	7451.06357339792	7034.17352926805	7555.75095375546	10071.6414119053
Tmem117	332.161651009812	277.44830897743	353.974988290665	272.685524473208	305.471779483513	483.509373081393
Ano6	2285.75677169062	2484.74924682001	2719.67118332642	2299.4624227006	3163.36956479719	2344.31460634537
Arid2	1332.6850435652	1330.93284749321	1198.23831440008	1173.10425630515	1544.28007470674	1753.16263560717
Scaf11	2888.49387093943	2834.88696516053	2631.72708685669	2539.8708850933	3724.44018017508	3583.96911214711
Slc38a1	4393.82220423921	3979.48921400469	5138.13383624401	6226.13397511479	2935.37896553253	1896.98020460765
Slc38a2	7813.37087284174	7031.42061275642	8281.035983831	7182.20281398208	8910.33572516778	7988.49245233382
Rpap3	264.517788950063	237.520323552634	277.023903879651	261.555503066138	397.202372156405	299.98756724028
Rapgef3	20.1921976297758	50.1659304055132	19.7874217056894	31.1640599397952	40.9670608053691	90.8785865463202
Slc48a1	906.629673576933	975.676156662328	806.887085109778	878.158689017799	706.236504753428	860.258464880215
Hdac7	931.869920614152	848.725638901437	740.92901275748	547.597053227829	1185.37299852057	944.078520432647
Vdr	1960.66238985123	2100.82631004312	3939.89552184393	5656.27687907282	790.842391199299	1333.18004147077
Tmem106c	680.477060123444	739.179627607766	573.835229464992	668.914286564889	554.836497429238	699.676884769242
Senp1	706.726917042152	619.395671333377	765.113639286656	632.185215921559	1079.39299339364	825.848126285007
Pfkm	498.747281455462	655.228478765887	326.492458143875	415.1497984837	415.014137723956	959.077898794661
Asb8	1210.52224790506	1309.4331630337	1137.77674807714	1362.31462022533	992.115342112634	992.605921015633
Kansl2	703.698087397686	687.989902704181	775.0073501395	753.502449258619	1109.67299485848	997.017502886814
Ccnt1	1419.51149337324	1531.59656911526	1212.52923007641	1306.66451318998	1289.57182709075	1594.34568824467
Adcy6	6050.59201976231	7249.48884084569	5896.65166829543	6829.38113537797	4528.64139555004	9037.56662130056
Cacnb3	2661.33164760445	2714.07921438807	2890.06287023652	3006.21878204953	2191.73775308725	3542.50024255802
Ddx23	1803.16324833898	1765.02171467561	1599.48325454322	1604.94908689945	2433.08717652757	2688.41799229745
Rnd1	232.210272742422	224.210995077702	118.724530234136	130.221250462715	333.080016113218	157.052314614029
Ccdc65	6.05765928893273	8.19035598457358	6.59580723522979	2.22600428141394	11.5776476189087	4.41158187118059
Fkbp11	40.3843952595516	41.9755744209396	43.9720482348653	30.0510577990882	86.3870630026261	84.7023719266674
Arf3	8963.31652785747	9158.86557974941	8520.68364671102	9454.95318530571	8058.04274276042	7184.70223540471
Prkag1	542.16050635948	481.183414093698	601.317759611782	533.128025398638	526.337672521155	439.393554369587
Kmt2d	1391.24241669155	1861.25839749435	1482.95732672083	1504.77889423582	1435.62830474467	1964.0362490496
Rhebl1	35.3363458521076	39.9279854247962	49.4685542642234	74.571143427367	29.3894131864604	59.9975134480561
Lmbr1l	395.767073543605	415.660566217109	366.067301555253	469.686903378341	301.909426370003	482.627056707157
Tuba1b	3577.04781011478	2761.17376129937	4038.83263037237	2894.91856797883	8025.09097646045	3244.27730806621
Gm49450	3.02882964446637	0	6.59580723522979	4.45200856282788	7.12470622702071	1.76463274847224
Tuba1a	558.3142644633	399.279854247962	447.415590789754	513.093986865913	1029.52004980449	374.102142676114
Tuba1c	4291.85160620884	3759.37339691927	4427.98525725093	3948.93159522833	5901.0379325299	3462.20945250253
Troap	41.3940051410404	50.1659304055132	50.5678554700951	35.616068502623	136.260006591771	74.9968918100701
Dnajc22	1784.99027047218	1529.54898011912	1994.13238745114	2060.1669624486	2065.27421755763	1762.86811572376
Spats2	783.4572680353	837.463899422649	813.482892345007	803.587545590432	1001.91181317479	894.668803475424
Kcnh3	18.1729778667982	18.4283009652906	18.6881204998177	7.79101498494879	9.79647106215348	10.5877964908334
Mcrs1	736.005603605327	755.560339576913	894.831181579508	1047.33501440526	808.654156766851	657.325698805908
Prpf40b	236.248712268377	302.019376931151	149.504963998542	192.549370342306	156.743536994456	561.153214014171
Fmnl3	46.4420545484843	61.4276698843019	63.7594699405546	43.4070834875718	85.4964747242485	101.466383037154
Tmbim6	31608.866169651	33945.9541725633	34227.8423460191	42082.6109401305	19027.4185675372	21706.747438957
Nckap5l	22.2114173927534	18.4283009652906	21.9860241174326	20.0340385327255	43.6388256405018	22.057909355903
Bcdin3d	177.691339142027	151.521585714611	172.590289321846	162.498312543218	136.260006591771	151.758416368612
Racgap1	477.545473944197	313.28111640994	650.786313876006	301.623580131589	1399.11418533119	490.567904075282
Asic1	82.7880102820807	61.4276698843019	108.830819381292	132.447254744129	76.5905919404726	78.5261573070145
Smarcd1	275.623497646439	286.662459460075	293.513421967726	358.386689307644	366.031782413189	378.513724547295
Gpd1	116.105136371211	76.7845873553773	168.19308449836	188.097361779478	153.181183880945	116.465761399168
Cox14	2876.37855236156	3108.24009614567	2452.54099029961	2852.62448663196	1667.18125712285	2200.49703734488
Cers5	616.87163758965	596.8721923758	647.488410258391	592.117138856108	814.888274715494	839.082871898549
Lima1	10527.2022342836	11872.9447941375	11533.8682520052	13273.6635300713	8677.89218451122	9525.48757625313
Larp4	2371.57361161717	2119.25461100841	2622.93267720971	2217.10026428828	2924.691906192	2582.54002738912
Dip2b	1226.67600600888	1464.02613224253	1298.2747241344	1246.56239759181	1125.70358386927	1536.11280754508
Atf1	1057.06154591876	1113.88841390201	1021.25082025475	1042.88300584243	1209.41888203677	1244.06608767293
Mettl7a1	2949.07046382875	3154.3108485589	3078.04337644057	4390.793445089	1253.05770767727	1962.27161630113
Slc11a2	1349.84841155051	1512.1444736519	2739.45860503211	4125.89893560074	1130.15652526116	972.312644408202
Gm5475	7.06726917042152	2.0475889961434	3.29790361761489	16.6950321106045	5.34352967026553	2.64694912270836
Letmd1	497.737671573973	498.587920560917	546.352699318201	508.641978303085	556.617673985993	510.861180682713
Csrnp2	167.595240327139	209.877872104698	193.477012233407	231.50444526705	128.244712086373	225.872991804446
Tfcp2	348.315409113632	287.686253958147	280.321807497266	293.83256514664	307.252956040268	348.514967823267
Pou6f1	139.326163645453	160.735736197257	30.7804337644057	56.7631091760555	65.012944321564	374.98445905035
Dazap2	10354.558944549	11204.4069868967	9305.58470770336	10584.6503581233	6676.74032299678	9479.60712479286
Smagp	4339.30327063882	4883.499755802	3633.19048540574	4813.73425855764	2638.8130688328	4820.09435245191
Bin2	3.02882964446637	13.3093284749321	1.09930120587163	11.1300214070697	2.67176483513277	9.7054801165973
Cela1	329.132821365345	291.781431950434	223.158144791941	363.951700011179	187.914126737671	520.56666079931
Galnt6	239.277541912843	336.828389865589	331.988964173233	606.586166685299	137.150594870149	649.384851437783
Slc4a8	31.2979063261525	26.6186569498641	28.5818313526624	66.7801284424182	8.90588278377589	14.999378362014
Fignl2	139.326163645453	201.687516120124	136.313349528082	212.583408875031	62.3411794864312	184.404122215349
Acvrl1	35.3363458521076	20.475889961434	20.886722911561	10.0170192663627	8.90588278377589	48.5274005829865
Acvr1b	4256.51526035673	5233.63747414252	3812.37658196282	4906.11343623632	2358.27776114385	4477.7555992483
Nr4a1	102.980207911856	103.403244305241	74.7524819992709	53.4241027539345	192.367068129559	224.99067543021
Atg101	1060.09037556323	1048.36556602542	1046.53474798979	1067.36905293798	1177.35770401517	1162.8929812432
Krt80	858.168399265471	810.845242472785	601.317759611782	475.251914081876	1315.3988871637	442.040503492295
Krt7	49876.7473653092	51382.1982692224	36180.2012876471	34417.3651970816	78633.6014510708	46146.9110052975
Krt87	10.0960988148879	10.237944980717	35.1776385878922	25.5990492362603	41.8576490837467	23.8225421043752
Krt84	130.239674712054	187.354393147121	241.846265291759	317.205610101486	239.568246883571	120.877343270348
Krt90	7.06726917042152	12.2855339768604	9.89371085284468	7.79101498494879	77.4811802188502	4.41158187118059
Krt6a	7.06726917042152	7.16656148650188	9.89371085284468	7.79101498494879	21.3741186810621	1.76463274847224
Krt5	13.1249284593543	10.237944980717	4.39720482348653	2.22600428141394	10.6870593405311	0
Krt1	6.05765928893273	10.237944980717	1.09930120587163	1.11300214070697	0	20.2932766074307
Krt4	9771.0044330485	8033.71542636861	8924.1271892659	5595.06176133394	28947.6814003851	13188.8651620815
Krt79	72.6919114671928	50.1659304055132	58.2629639111965	37.842072784037	77.4811802188502	179.992540344168
Krt78	9.0864889333991	13.3093284749321	4.39720482348653	10.0170192663627	5.34352967026553	8.82316374236118
Krt8	156576.35808057	163483.600630081	172069.220550263	186306.54133508	166283.518632436	138515.729907702
Krt18	25894.4742404245	28114.4207115469	22399.3613708404	22252.2517991544	35766.9158479223	31929.2649508567
Eif4b	14810.9769614405	16222.0238219461	13422.4677236926	13604.2251658613	14761.5007141085	18233.9501899636
Tns2	390.719024136161	538.515905985713	360.570795525895	451.87886912703	152.290595602568	674.972026290631
Spryd3	866.245278317381	953.152677704751	840.965422491798	957.181841007994	884.354160428946	947.607785929591
Soat2	17.1633679853094	10.237944980717	25.2839277350475	36.72907064333	20.4835304026845	31.7633894725003
Csad	421.007320580825	532.373138997283	336.386168996719	490.833944051774	288.550602194339	487.038638578337
Zfp740	1336.72348309116	1416.93158533123	1294.97682051678	1247.67539973251	1252.16711939889	2081.384326823
Rarg	1404.36734515091	1452.76439276374	971.782265990522	979.441883822133	1095.42358240443	1908.45031747272
Mfsd5	1125.71501786	1130.26912587115	1124.58513360668	1184.23427771222	1269.97888496644	867.316995874104
Espl1	224.133393690511	101.355655309098	246.243470115245	113.526218352111	572.64826299679	182.639489466877
Pfdn5	1749.65392462007	1889.92464344035	1557.7098087201	1943.30173767437	1180.0294688503	1635.81455783376
Myg1	453.314836788466	417.708155213253	471.60021731893	435.183837016425	561.961203656258	412.924063142503
Aaas	770.332339575946	689.013697202253	832.171012844825	627.733207358731	1130.15652526116	640.561687695422
Sp1	3498.29823935865	3839.22936776887	3067.05036438185	3096.37195544679	2868.58484465421	4028.65656476212
Prr13	10913.8828188938	11962.0149154697	9855.23531063918	11478.391077111	6960.83798379923	7962.02296110673
Pcbp2	3925.36321922841	4342.93626082014	3768.40453372795	3814.25833620279	3783.219006548	4976.26435069171
Map3k12	48.4612743114619	61.4276698843019	58.2629639111965	75.6841455680739	51.6541201459001	66.1737280677089
Tarbp2	528.025968018637	483.231003089841	609.012868052884	626.620205218024	646.567090102129	488.80327132681
Atf7	846.053080687605	935.748171237532	777.205952551244	656.671263017112	852.292982407352	1218.47891282008
Atp5g2	2979.35876027342	3163.52499904155	2853.78593044276	2791.40936889308	2570.23777139772	2713.12285077606
Calcoco1	805.668685428054	967.485800677754	759.617133257297	718.999382896702	594.022381677852	1320.82761223147
Smug1	424.036150225291	328.638033881015	439.720482348653	369.516710714714	519.212966294134	416.453328639448
Cbx5	4358.4858583871	3792.13482085757	3781.59614819841	2998.42776706458	5631.18968418149	4655.983506844
Hnrnpa1	5461.98945885435	4928.54671371715	6178.07277699857	4649.00994173301	9459.82869292675	6785.89523424999
Copz1	3916.27673029501	3852.5386962438	4458.76569101534	4764.76216436654	3394.92251717537	3196.63222385746
Zfp385a	449.276397262511	462.755113128407	413.337253407733	319.4316143829	493.385906221184	497.626435069171
Itga5	55.5285434818834	42.9993689190113	21.9860241174326	22.2600428141394	83.7152981674933	117.348077773404
Pde1b	2.01921976297758	4.09517799228679	15.3902168822028	26.7120513769673	2.67176483513277	8.82316374236118
Zfp263	456.343666432933	458.659935136121	480.394626965903	412.923794202286	498.72943589145	621.150727462227
Zfp174	64.6150324152825	35.8328074325094	49.4685542642234	45.6330877689858	36.5141194134811	45.8804514602782
Zfp597	117.1147462527	89.0701213322377	137.412650733954	125.769241899888	138.931771426904	84.7023719266674
Naa60	821.822443531874	779.107613032562	1032.24383231346	1184.23427771222	740.078859331776	721.734794125145
1700037C18Rik	36.3459557335964	25.5948624517924	39.5748434113787	38.9550749247439	22.2647069594397	29.998756724028
Cluap1	116.105136371211	80.8797653476641	101.13571094019	114.639220492818	141.603536262037	104.113332159862
Nlrc3	16.1537581038206	5.11897249035849	5.49650602935816	15.5820299698976	53.4352967026553	21.1755929816668
Slx4	194.854707127336	120.80775077246	226.456048409556	170.289327528166	377.609430032098	229.402257301391
Dnase1	6.05765928893273	4.09517799228679	5.49650602935816	7.79101498494879	14.2494124540414	7.05853099388895
Trap1	1658.78903528608	1559.2390205632	1644.55460398396	1505.89189637653	2123.16245565217	1729.34009350279
Crebbp	1360.95412024689	1474.26407722324	1457.67339898578	1305.55151104928	1506.87536701488	1548.46523678439
Adcy9	261.488959305596	333.757006371374	422.131663054707	388.437747106732	338.423545783484	251.460166657294
Srl	121.153185778655	76.7845873553773	140.710554351569	100.170192663627	161.196478386344	90.8785865463202
Tfap4	263.508179068574	175.06885917026	326.492458143875	251.538483799775	363.360017578056	288.517454375211
Glis2	587.592951026475	544.658672974143	433.124675113423	370.629712855421	943.132986801866	833.788973653132
Pam16	373.555656150852	365.494635811596	399.046337731402	429.61882631289	411.451784610446	390.8661537866
Coro7	1153.98409454169	1246.98169865133	1168.55718184154	1423.52973796421	902.165925996497	1220.24354556855
Vasn	88.8456695710134	113.641189285958	67.0573735581695	69.0061327238321	66.7941208783191	142.935252626251
Dnaja3	1855.66296217639	1617.59530695328	1850.12392948196	1692.8762560153	2069.72715894952	1606.69811748397
Nmral1	70.6726917042152	56.3086973939434	82.4475904403724	83.4751605530227	236.005893770061	72.3499426873617
Hmox2	809.707124954009	808.797653476641	745.326217580966	763.519468524981	798.857685704697	773.791460205076
Cdip1	680.477060123444	667.514012742747	831.071711638954	717.886380755995	944.914163358622	870.846261371049
Ubald1	947.014068836484	982.84271814883	884.937470726663	860.350654766488	887.025925264078	1182.3039414764
Mgrn1	2499.79406656624	2765.26893929166	3004.39019564717	3121.97100468305	2206.87775381966	2306.37500225321
Nudt16l1	255.431300016664	264.138980502498	267.130193026806	255.990492362603	301.909426370003	308.810730982641
Anks3	293.796475513238	277.44830897743	317.698048496902	349.482672181989	337.532957505106	403.218583025906
Smim22	2455.37123178074	2636.27083253462	2102.96320683243	2504.25481659068	1242.37064833674	1488.46772333633
Rogdi	284.709986579839	212.949255598913	324.293855732131	340.578655056333	220.865893037642	162.346212859446
Glyr1	3090.41584723718	2983.33716738093	3460.6001960839	3383.52650774919	3390.46957578348	3223.98403145878
Ubn1	1719.36562817541	1817.23523407726	2016.11841156857	1951.09275265932	1654.71302122556	1626.9913940914
Ppl	2856.18635473178	3390.80737761346	2968.11325585341	2827.0254373957	4075.33196185585	2789.00205896037
Sec14l5	24.2306371557309	18.4283009652906	23.0853253233043	13.3560256884836	16.0305890107966	12.3524292393057
Nagpa	413.940051410404	290.757637452362	479.295325760031	470.799905519048	496.057671056317	276.165025135905
AU021092	11.1057086963767	14.3331229730038	8.79440964697305	12.2430235477767	8.0152945053983	45.8804514602782
Alg1	316.007892905991	365.494635811596	414.436554613605	436.296839157132	360.688252742923	237.343104669516
Eef2kmt	300.863744683659	360.375663321238	304.506434026442	269.346518051087	451.528257137437	449.98135086042
Mettl22	86.8264498080359	63.4752588804453	94.5399037049603	65.6671263017112	98.8552988999123	116.465761399168
Abat	848.072300450583	674.680574229249	2884.56636420716	3510.40875178978	255.598835894368	62.6444625707644
Tmem186	257.450519779641	267.210363996713	274.825301467908	323.883622945728	360.688252742923	301.752199988752
Pmm2	1431.6268119511	1276.67173909541	1990.83448383352	1863.16558354347	1646.69772672016	1057.01501633487
Carhsp1	2922.82060691004	3267.95203784486	2099.66530321482	2418.55365175625	1944.15421169828	3185.16211099239
Usp7	3114.64648439291	3142.02531458204	3124.21402708718	3280.01730866344	3695.05076698862	3475.44419811607
1810013L24Rik	2154.50748709708	2360.87011255334	1830.33650777627	1957.77076550356	1674.30596334987	2323.1390133637
Grin2a	2.01921976297758	1.0237944980717	26.3832289409192	24.4860470955533	1.78117655675518	0.882316374236118
Atf7ip2	9.0864889333991	6.14276698843019	32.9790361761489	14.4690278291906	30.280001464838	7.94084736812507
Emp2	6451.40714271336	7209.5608554209	4010.25079901971	2997.31476492387	5840.47792960023	8956.39351487084
Tekt5	38.365175496574	50.1659304055132	54.9650602935816	28.9380556583812	76.5905919404726	82.055422803959
Nubp1	593.650610315408	617.348082337234	739.829711551608	683.383314394079	877.229454201925	609.680614597158
Tvp23a	8.07687905191031	2.0475889961434	3.29790361761489	3.33900642212091	3.56235311351035	11.4701128650695
Dexi	317.01750278748	386.994320271102	363.86869914351	405.132779217337	276.082366297052	356.455815191392
Clec16a	684.515499649399	733.036860619336	856.355639374001	944.938817460217	581.554145780565	601.739767229033
Socs1	30.2882964446637	23.547273455649	32.9790361761489	30.0510577990882	26.7176483513277	10.5877964908334
Rmi2	21.2018075112646	24.5710679537207	51.6671566759667	41.1810792061579	107.761181683688	13.2347456135418
Litaf	6838.08772732357	7064.18203669471	5368.98708947705	5999.08153841057	6658.92855742923	6172.68535415588
Snn	195.864317008825	183.259215154834	115.426626616521	134.673259025543	282.316484245696	186.168754963821
Txndc11	749.130532064682	692.085080696468	886.036771932535	828.073592685985	817.560039550626	763.203663714242
Zc3h7a	1433.64603171408	1295.1000400607	1138.87604928301	1249.90140401393	1281.55653258535	2646.06680633412
Rsl1d1	1304.41596688352	1059.62730550421	1393.91392904523	1177.55626486797	2673.54601168952	1561.69998239793
Gspt1	2706.76409227144	2387.4887695032	2963.71605102992	2763.58431537541	4100.26843365042	2790.76669170884
Snx29	93.8937189784574	117.736367278245	96.7385061167036	101.283194804334	65.9035325999416	95.2901684175008
Cpped1	4341.32249040179	4301.98448089727	4349.93487163405	4482.05962062697	3854.4660688182	3501.91368934315
Ercc4	421.007320580825	446.37440115926	430.92607270168	408.471785639458	522.775319407645	426.158808756045
Parn	681.486670004933	642.942944789026	584.828241523708	550.93605964995	778.374155302012	815.260329794173
Bfar	750.14014194617	768.869668051845	771.709446521885	949.390826023045	587.788263729209	712.029314008548
3110001I22Rik	51.4901039559282	33.785218436366	67.0573735581695	40.0680770654509	48.0917670323898	37.9396040921531
Pla2g10	157.499141512251	170.973681177974	51.6671566759667	113.526218352111	69.4658857134519	174.698642098751
Rrn3	828.889712702296	700.275436681041	913.519302079326	786.892513479828	1343.89771207178	814.378013419937
Ntan1	655.236813086224	793.440736005566	570.537325847377	667.801284424182	543.258849810329	748.204285352228
Pdxdc1	4722.95502560456	4983.83161661303	4463.16289583882	4290.62325242537	3969.35195672891	4730.09808227983
Mpv17l	333.1712608913	331.70941737523	311.102241261672	357.273687166937	184.351773624161	292.046719872155
Marf1	2533.11119265537	2802.12554122224	2033.70723086252	2082.42700526274	1713.49184759848	3013.99273439058
Nde1	489.660792522063	353.209101834736	408.940048584247	303.849584413003	765.015331126349	545.271519277921
Abcc1	5400.40325608353	6452.97672134591	3470.49390693674	3036.26983984861	5371.13790689524	7313.52042604319
Ube2v2	279.661937172395	187.354393147121	311.102241261672	286.041550161691	307.252956040268	242.637002914933
Mcm4	635.044615456448	426.922305695898	845.362627315285	440.74884771996	1918.32715162533	435.864288872642
Prkdc	505.814550625883	485.278592085985	545.253398112329	459.669884111978	728.501211712868	438.511237995351
Mzt2	401.824732832538	395.184676255675	374.861711202226	417.375802765114	254.70824761599	348.514967823267
Cebpd	214.037294875623	220.115817085415	268.229494232678	163.611314683925	134.478830035016	164.110845607918
Spidr	348.315409113632	354.232896332807	269.32879543855	335.013644352798	306.36236776189	357.338131565628
Pkp2	2346.33336457995	2535.9389717236	2428.35636377043	2400.74561750493	2313.74834722498	2852.52883790537
Yars2	248.364030846242	156.64055820497	272.626699056165	245.97347309624	479.136493767143	270.871126890488
Dnm1l	2535.13041241835	2379.29841351863	2421.7605565352	2210.42225144404	2887.28719850014	2759.00330223634
Fgd4	2043.45040013331	2015.85136670317	2625.13127962146	2576.59995573663	1847.08008935512	1376.41354380834
Vpreb1	9.0864889333991	8.19035598457358	18.6881204998177	7.79101498494879	8.0152945053983	6.17621461965283
Top3b	864.226058554403	707.441998167543	915.717904491069	839.203614093055	1129.26593698278	1033.19247423049
Ppm1f	130.239674712054	104.427038803313	140.710554351569	104.622201226455	261.832953843011	207.344347945488
Mapk1	5702.27661064868	5792.62927008967	5409.6612340943	5418.09442096153	5065.66612741172	5014.20395478386
Ypel1	14.134538340843	5.11897249035849	12.0923132645879	16.6950321106045	18.7023538459294	14.999378362014
Ppil2	1196.38770956422	1092.3887294425	1207.03272404705	1344.50658597402	1105.22005346659	1169.06919586286
2610318N02Rik	24.2306371557309	21.4996844595057	30.7804337644057	26.7120513769673	64.1223560431864	24.7048584786113
Sdf2l1	740.044043131282	664.442629248532	861.852145403359	918.22676608325	855.855335520863	480.862423958685
Ccdc116	283.70037669835	227.282378571917	373.762409996355	323.883622945728	274.301189740297	226.755308178682
Ydjc	1129.75345738596	1076.00801747335	1193.84110957659	1306.66451318998	1014.38004907207	1112.60094791175
Ube2l3	3896.08453266524	3631.39908466031	3901.41997963842	4204.92208759093	3482.20016845637	3156.0456706426
Rimbp3	9.0864889333991	9.21415048264528	12.0923132645879	20.0340385327255	12.4682358972862	6.17621461965283
Hic2	77.7399608746368	84.9749433399509	75.8517832051426	117.978226914939	42.7482373621243	84.7023719266674
Tmem191c	25.2402470372197	58.3562863900868	35.1776385878922	41.1810792061579	16.0305890107966	101.466383037154
Pi4ka	2166.62280567494	2369.06046853791	2428.35636377043	2520.94984870129	1843.51773624161	1857.27596776703
Snap29	855.139569621004	845.654255407222	977.27877201988	1137.48818780252	794.404744312809	580.564174247366
Crkl	1673.93318350841	1756.83135869103	1766.57703783571	1701.78027314096	1574.56007617158	1477.8799268455
Aifm3	8.07687905191031	16.3807119691472	4.39720482348653	11.1300214070697	8.0152945053983	16.7640111104862
Lztr1	1007.59066172581	925.510226256815	1155.36556737108	1088.51609361142	1126.59417214765	1070.24976194841
Thap7	349.325018995121	372.661197298098	444.117687172139	476.364916222583	393.640019042894	328.221691215836
Slc7a4	656.246422967713	558.991795947147	717.843687434175	707.869361489633	519.212966294134	460.569147351254
Smpd4	368.507606743408	314.304910908011	432.025373907551	326.109627227142	706.236504753428	359.985080688336
Ccdc74a	8.07687905191031	3.07138349421509	5.49650602935816	25.5990492362603	18.7023538459294	5.29389824541671
Med15	2601.76466459661	2918.83811400241	2486.61932768163	2536.53187867118	2181.94128202509	3110.16521918232
Klhl22	675.429010716	689.013697202253	834.369615256568	933.808796053148	448.856492302305	432.335023375698
Dgcr2	1555.80882737422	1417.9553798293	1564.30561595533	1557.08999484905	1648.47890327692	1615.52128122633
Ess2	393.747853780628	433.065072684328	359.471494320024	396.228762091681	394.530607321272	614.092196468338
Slc25a1	10913.8828188938	12557.8633133474	9618.88555137678	10456.655111942	6566.30737647796	11178.9484615716
Dgcr6	659.275252612179	784.226585522921	665.077229552337	816.943571278916	580.663557502188	597.328185357852
Prodh	88.8456695710134	64.499053378517	104.433614557805	102.396196945041	213.741186810621	147.346834497432
Rtn4r	16.1537581038206	13.3093284749321	10.9930120587163	18.9210363920185	9.79647106215348	2.64694912270836
Zdhhc8	151.441482223318	131.045695753177	122.022433851751	86.8141669751436	184.351773624161	173.816325724515
Ranbp1	547.208555766924	361.399457819309	599.119157200039	474.138911941169	1240.58947177998	432.335023375698
Trmt2a	410.911221765937	293.829020946577	512.27436193618	398.454766373095	891.478866655966	419.982594136392
Dgcr8	324.084771957901	224.210995077702	425.429566672321	358.386689307644	528.11884907791	278.811974258613
Tango2	631.006175930493	732.013066121264	972.881567196394	1149.7312113503	650.12944321564	584.975756118547
Arvcf	159.518361275229	185.306804150977	225.356747203684	224.826432422808	207.507068861978	194.109602331946
Comt	1632.53917836737	1701.54645579516	2086.47368874436	2109.13905663971	1820.36244100379	1451.41043561841
Txnrd2	156.489531630762	135.140873745464	211.065831527353	212.583408875031	242.240011718704	130.582823386946
Gnb1l	46.4420545484843	53.2373138997283	80.2489880286291	45.6330877689858	113.104711353954	67.056044441945
Rtl10	22.2114173927534	10.237944980717	39.5748434113787	17.8080342513115	43.6388256405018	20.2932766074307
Cdc45	116.105136371211	75.7607928573056	123.121735057623	77.9101498494879	247.58354138897	75.8792081843062
Ufd1	603.746709130296	556.944206951004	552.948506553431	633.298218062266	828.247098891157	663.501913425561
2510002D24Rik	192.835487364359	163.807119691472	204.470024292123	154.707297558269	215.522363367376	192.344969583474
Mrpl40	424.036150225291	337.85218436366	486.990434201133	494.172950473895	531.68120219142	363.514346185281
Hira	195.864317008825	210.90166660277	291.314819555982	297.171571568761	361.578841021301	192.344969583474
Olfr165	2.01921976297758	0	7.69510844110142	8.90401712565576	1.78117655675518	0
B3gnt5	22.2114173927534	16.3807119691472	28.5818313526624	15.5820299698976	29.3894131864604	127.053557890001
Klhl24	1511.38599258872	1867.40116448278	1175.15298907677	1293.3084875015	858.527100355995	2349.60850459078
Yeats2	934.898750258619	887.629829828162	866.249350226846	948.277823882338	1033.97299119638	1322.59224497994
Parl	1447.78057005492	1375.97980540836	1330.15445910467	1374.55764377311	1574.56007617158	1256.41851691223
Abcc5	4287.81316668289	5290.96996603453	3479.28831658371	3177.6211117184	4554.46845562299	6712.66297518839
Eif2b5	1732.49055663476	1695.40368880673	1953.45824283389	1878.74761351336	2644.15659850306	1596.99263736737
Dvl3	1175.18590205295	1234.69616467447	1329.0551578988	1166.4262434609	1426.7224219609	1286.41727363626
Ap2m1	7476.16117242448	7481.89019190797	8849.37470726663	9231.23975502361	8139.97686437116	7294.99178218423
Abcf3	1020.71559018517	965.438211681611	1105.89701310686	1001.70192663627	1107.89181830172	855.846883009035
Vwa5b2	0	6.14276698843019	4.39720482348653	7.79101498494879	4.45294139188794	2.64694912270836
Alg3	321.055942313435	280.519692471645	372.663108790483	293.83256514664	389.187077651006	233.813839172571
Eef1akmt4	49.4708841929507	37.8803964286528	57.1636627053248	50.0850963318136	121.120005859352	46.7627678345143
Camk2n2	27.2594668001973	37.8803964286528	48.3692530583518	67.8931305831252	46.3105904756346	26.4694912270836
Psmd2	6494.82036761738	6576.85585561259	6591.4100304063	6091.46071608925	8147.10157059818	6180.62620152401
Eif4g1	16485.9197548304	16566.0187732981	17165.5883296855	16110.7059867334	24613.1882495214	16500.1985145897
Clcn2	5528.62371103261	6333.19276507152	5940.6237165303	8426.53920729247	2199.75304759264	3851.31097354066
Polr2h	329.132821365345	306.114554923438	296.811325585341	379.533729981077	443.512962632039	391.748470160837
Thpo	35.3363458521076	25.5948624517924	27.4825301467908	18.9210363920185	48.0917670323898	38.8219204663892
Chrd	16.1537581038206	17.4045064672189	16.4895180880745	14.4690278291906	22.2647069594397	29.998756724028
Teddm3	4.03843952595516	0	0	1.11300214070697	19.592942124307	7.94084736812507
Ephb3	1936.4317526955	2408.98845396271	851.958434550514	762.406466384274	1280.66594430697	2411.37065078731
