	HCO118C	HCO118OE	HCO80C	HCO80OE	HCO83C	HCO83OE	HCO88C	HCO88OE	HCO89C	HCO89OE
ANKDD1B	22.6073745264182	56.6212825804176	14.6260201704705	31.644016934791	21.0758458667157	56.0999526054616	10.4525826965046	10.0384951549658	10.7709040484906	12.0354068481231
POC5	81.0097587196653	43.3506694756322	47.7783325568704	60.4113050573283	98.7236990598788	97.381049805707	89.3220703155845	96.3695534876719	99.0923172461133	71.2094905180616
IQGAP2	474.754865054783	732.537843384152	1304.64099920597	1560.14592584561	1024.95166214975	1303.00078598723	738.332432289459	791.033418211307	1567.16653905538	1569.61764310939
F2R	212.886110123772	162.7861874187	125.783773466046	155.343355861701	118.690289880978	283.675232042712	255.613158669066	264.012422575601	136.79048141583	108.318661633108
F2RL1	5465.33279176161	4598.70979457829	5125.93253574423	4651.67048941428	8911.75503648389	7197.72976824791	6618.38531646858	7861.14555585374	7441.61760710214	8196.11206357183
AGGF1	252.449015545004	190.21212116859	270.093839148022	220.549208939453	383.802245783349	364.1204470996	296.473254664493	357.370427516783	292.968590118944	303.894022915108
ZBED3	57.4604102546463	188.442706087952	82.8807809659996	95.8909604084577	22.1851009123323	38.1056281848419	103.575592174454	82.3156602707198	101.246498055811	110.324562774462
PDE8B	20.7234266492167	8.84707540319024	5.85040806818821	4.79454802042289	0	7.40942770260814	8.55211311532192	4.01539806198633	14.0021752630378	9.02655513609232
WDR41	160.135569562129	187.557998547633	137.484589602423	134.247344571841	164.169746751259	192.645120267812	161.539914400525	136.523534107535	115.248673318849	90.2655513609232
TBCA	1124.71688268931	1165.15983060016	1531.83184585395	1477.67969989433	1619.51236660026	1591.96846638895	1176.39067075206	1271.87733613417	1166.48890845153	1235.63510307397
AP3B1	1394.12142912912	1289.90359378514	1406.0480723879	1403.84366037982	909.589137405624	1128.34999014004	1059.51179150933	1084.15747673631	1190.18489735821	1401.12194723566
SCAMP1	1710.62467249898	1035.10782217326	1284.16457096731	1166.99298817093	1870.20400690961	1333.69698646946	1981.23953838291	2050.86456015952	1770.73662557185	1572.62649482142
LHFPL2	2494.34698941481	2377.20916083722	2425.96921227538	2360.83544525623	1384.35029692954	1359.10073859269	1763.6357713375	1726.62116665412	2104.63465107506	2308.79221369828
ARSB	18.8394787720152	18.5788583466995	13.6509521591058	32.6029265388756	11.0925504561662	39.164117856643	7.6018783247306	7.02694660847608	18.310536882434	11.0324562774462
JMY	205.350318614966	230.023960482946	199.888942329764	115.069152490149	102.051464196729	105.848967180116	334.482646288146	248.954679843152	140.021752630378	246.725840386523
HOMER1	149.773856237521	91.1248766528595	48.7534005682351	59.4523954532438	56.5720073264474	65.6263596516721	25.6563393459658	44.1693786818496	48.4690682182076	31.0914676909847
TENT2	977.768948267588	862.589851811049	1330.96783551282	1141.10242886065	732.108330106966	594.871195552253	826.704267814453	671.575325867214	869.21195671319	845.487331080647
MTX3	98.9072635530798	108.81902745924	97.5068011364701	110.274604469726	100.942209151112	98.4395394775081	157.73897523816	176.677514727398	92.629774817019	130.383574188
SERINC5	1992.27488014061	1786.22452390411	1814.60156914971	1482.47424791476	775.369276886014	720.831466496592	1353.13434180205	1054.04199127141	844.438877401661	694.041794908432
ZFYVE16	352.298253036684	322.033544676125	385.151864489057	294.385248453965	1361.05594097159	1127.29150046824	644.259188020918	727.790898735022	717.342209629473	860.531589640801
FAM151B	5.65184363160456	7.96236786287122	13.6509521591058	11.5069152490149	23.2943559579489	33.8716694976372	13.3032870682785	8.03079612397266	11.8479944533396	22.0649125548923
DHFR	104.559107184684	199.05919657178	227.190846647975	372.056926384816	290.624821951553	517.601449510769	240.409402019605	228.877689533221	245.576612305585	328.967787182031
MSH3	338.168643957673	360.960676450162	421.229380909551	390.276208862423	212.97696875839	240.277155498864	267.015976156162	216.831495347262	303.739494167434	297.876319491047
RASGRF2	355.124174852486	706.881324714901	381.251592443598	619.455604238637	156.404961431943	694.369224701563	263.215036993797	453.739981004455	346.823110361397	681.003437489632
ZCCHC9	256.216911299407	232.678083103903	290.570267386681	279.042694788612	440.374253109796	324.956329242957	473.21692571448	506.944005325774	378.058732102019	409.203832836185
SSBP2	36.7369836054296	17.6941508063805	82.8807809659996	92.0553219921194	125.345820154678	73.0357873542802	65.5662005508014	82.3156602707198	165.871922346755	125.368821334616
ATG10	35.7950096668289	30.0800563708468	74.1051688637173	82.4662259512736	159.732726568793	175.709285518993	55.1136178542968	53.2040243213189	133.559210201283	130.383574188
RPS23	3403.35184016454	3547.67723667929	4527.24077676631	3249.74464824263	8205.1595724261	6904.52812915898	5350.77210581975	6620.38755469996	5053.70817955178	4482.18610035518
TMEM167A	1340.42891462888	1195.239886971	1237.36130642181	1314.66506719996	3519.66625974152	2973.29748808947	1724.67614492325	1967.5450503733	2075.55321014413	2499.3528221269
XRCC4	177.091100456943	126.51317826562	182.337718125199	163.973542298463	648.91420168572	550.414629336605	184.345549374717	221.850742924745	253.116245139529	227.669779543662
COX7C	6431.79805276599	6616.72769404598	7273.03229676931	6831.27201949853	26149.5784453661	24314.5662509445	7676.94687318731	9141.05368811188	10480.0896391813	11830.804931705
RASA1	1696.49506341997	1485.42396019564	1665.41616341091	1645.48888060913	1129.22163643771	1094.4783206424	1331.27894161845	1237.74645260729	1234.34560395702	1153.39315627846
CCNH	270.346520378418	261.873431934431	306.171355568516	295.34415805805	650.023456731337	640.386251439703	250.86198471611	258.993174998118	273.580962831661	321.947133187293
TMEM161B	277.882311887224	226.48513032167	213.53989448887	210.960112898607	778.697042022864	709.188080106779	503.624439013402	594.278913173977	404.985992223246	533.569703600124
MEF2C	383.383393010509	314.071176813254	317.872171704893	250.275406666075	209.64920362154	209.58095501663	470.366221342706	362.389675094266	276.812234046208	334.985490606093
CETN3	127.166481711103	111.473150080197	121.883501420588	118.904790906488	404.878091650065	293.201639088922	172.942731887621	196.75450503733	143.253023844925	165.486844161693
MBLAC2	34.8530357282281	24.7718111289327	23.4016322727528	28.7672881225373	16.6388256842492	17.9943244206198	33.2582176706964	46.1770777128428	67.8566955054906	49.1445779631693
POLR3G	22.6073745264182	30.9647639111659	14.6260201704705	13.4247344571841	31.0591412772652	51.865993918257	19.9549306024178	17.0654417634419	17.2334464775849	8.0236045654154
LYSMD3	701.770584257566	619.295278223317	866.835462103219	937.813592794716	1851.34667113413	1525.28361706548	737.382197498868	818.137355129715	878.905770356831	1210.56133880705
ADGRV1	4.7098696930038	4.42353770159512	0.975068011364701	5.75345762450746	17.7480807298658	17.9943244206198	6.65164353413927	8.03079612397266	2.15418080969812	5.01475285338462
ARRDC3	1068.19844637326	519.323326167267	1086.22576466028	727.812389500194	5068.18630342231	2142.38309572555	903.67328585235	1069.09973400386	849.824329425907	954.808943284432
FAM172A	162.019517439331	182.249753305719	163.81142590927	188.905192004662	160.841981614409	160.890430113777	219.504236626596	246.946980812159	205.72426732617	214.631422124862
KIAA0825	0.94197393860076	4.42353770159512	0.975068011364701	3.83563841633831	15.5295706386326	20.1113037642221	1.90046958118265	11.0423446704624	3.23127121454717	13.0383574188
SLF1	17.8975048334144	48.6589147175463	38.0276524432233	48.9043898083134	128.673585291527	209.58095501663	62.7154961790274	75.2887136622437	49.5461586230567	113.333414486492
MCTP1	0	3.5388301612761	3.9002720454588	1.91781920816915	7.76478531931631	12.701876061614	3.8009391623653	1.00384951549658	15.0792656678868	18.0531102721846
TTC37	806.32969144225	698.918956852029	835.633285739549	871.648830112881	2285.06539397023	2209.06794504903	1562.18599573214	1515.81276839984	1463.76586018987	1564.602890256
ARSK	57.4604102546463	31.8494714514849	53.6287406250586	47.9454802042289	42.1516917334314	44.4565662156488	49.4122091107489	59.2271214142984	23.6959889066793	30.0885171203077
RFESD	6.59381757020532	0	0	2.87672881225373	5.54627522808308	6.35093803080698	1.90046958118265	6.02309709297949	2.15418080969812	5.01475285338462
RHOBTB3	945.741834355163	1029.79957693134	1249.06212255818	1306.99379036728	498.05551548186	829.855902692112	1366.43762887032	1136.35765154213	870.289047118039	1020.00073037843
GLRX	2541.44568634485	3103.55405143914	2808.19587273034	3079.05873871558	7768.11308445316	7368.14660540789	3697.36357019084	4619.71547031527	4916.91769813595	8214.16517384401
ELL2	666.917548529338	616.64115560236	598.691758977926	617.537785030468	643.367926457637	692.25224535796	453.261995112062	699.683112301118	519.157575137246	791.328000264093
PCSK1	55.5764623774448	76.0848484674361	37.0525844318586	15.3425536653532	37.7146715509649	56.0999526054616	2.85070437177397	22.0846893409248	9.69381364364152	13.0383574188
CAST	6159.56758451037	5463.95376901029	6726.99421040507	6485.10565242399	3832.47618260541	3555.46680758011	7135.31304255026	6087.34346197128	5265.89498930704	5750.91857226148
ERAP1	752.637176942007	844.010993464349	1395.32232426289	1437.40549652278	1225.72682540636	1661.82878472783	1110.82447020126	1023.92650580651	1344.20882525162	1959.76541510271
ERAP2	1079.50213363647	1187.27751910813	13.6509521591058	19.1781920816915	1382.1317868383	1485.06100953703	37.0591568330617	51.1963252903257	794.892718778605	1339.94196242437
LNPEP	698.944662441764	682.109513585968	937.040358921478	833.292445949497	863.000425489727	684.842817655352	1052.86014797519	1013.88801065155	864.903595093793	949.794190431047
RIOK2	215.712031939574	211.445102136247	213.53989448887	223.425937751706	488.072220071311	472.086393623319	257.513628250249	335.285738175859	342.514748742	322.95008375797
RGMB	154.483725930525	208.79097951529	181.362650113834	189.864101608746	64.3367926457637	63.5093803080698	222.35494099837	206.793000192296	284.351866880151	197.581262423354
CHD1	891.107345916319	1062.53375592315	1012.12059579656	1103.70495430135	2634.48073333946	2447.22812120429	1674.31370102191	1678.43638991029	2042.16340759381	2653.80721001114
FAM174A	191.220709535954	144.207329072001	192.088398238846	174.521547943393	445.920528337879	332.365756945565	257.513628250249	284.089412885533	295.122770928642	270.79665408277
SLCO4C1	17.8975048334144	86.7013389512644	1.9501360227294	15.3425536653532	12.2018055017828	157.714961098373	12.3530522776872	26.1000874029111	78.6275995539812	127.374722475969
PAM	3220.608896076	3701.6163486948	3056.83821562834	3459.74585153715	2237.36742700871	3652.84785738581	2771.83488415489	3266.52632342588	2907.06700268761	4773.04176585148
GIN1	42.3888272370342	46.0047920965893	25.3517682954822	34.5207457470448	76.5385981475465	115.375374226327	51.3126786919315	68.2617670537676	71.0879667200378	60.1770342406155
PPIP5K2	526.563431677825	487.473854715782	487.534005682351	463.153338772851	1801.43019408138	1466.00819544461	720.277971268224	786.014170633824	685.029497484001	851.505034504709
NUDT12	344.762461527878	436.160817377279	329.572987841269	407.536581735945	1243.47490613623	1413.08371185455	689.870457969302	662.540680227744	715.188028819774	809.381110536278
EFNA5	134.702273219909	81.3930937093502	61.4292847159762	47.9454802042289	33.2776513684985	8.4679173744093	51.3126786919315	68.2617670537676	5.38545202424529	4.0118022827077
FBXL17	298.605738536441	387.501902659733	348.099280057198	420.002406589045	218.523243986473	339.775184648173	283.169967596215	320.22799544341	358.671104814736	427.25694310837
FER	77.2418629652623	83.1625087899883	86.7810530114584	90.1375027839502	167.497511888109	173.592306175391	152.037566494612	144.554330231508	118.479944533396	128.377673046646
PJA2	2406.74341312494	1764.10683539613	2522.50094540048	2228.50591989256	4482.49963933674	3012.46160594611	3925.41991993276	4203.11792138419	3839.82729328689	4154.22126374382
MAN2A1	1948.94407896497	1904.77533430686	2035.9420077295	2152.75206116988	2432.59631503724	2752.07314668302	2746.17854480893	2785.68240550302	2215.57496277451	3506.31519508653
TMEM232	5.65184363160456	6.19295278223317	9.75068011364701	6.71236722859204	4.43702018246646	8.4679173744093	5.70140874354795	4.01539806198633	15.0792656678868	8.0236045654154
SLC25A46	785.606264793033	700.688371932667	872.685870171407	849.593909218935	1391.00582720324	1526.34210673728	1115.57564415422	1217.66946229735	1309.74193229645	1404.13079894769
TSLP	2.82592181580228	0.884707540319024	12.6758841477411	17.2603728735224	7.76478531931631	17.9943244206198	19.0046958118265	29.1116359494009	10.7709040484906	41.1209733977539
WDR36	365.485888177095	302.569978789106	340.298735966281	310.686711723403	401.550326513215	445.624151828289	207.151184348909	253.973927420635	271.426782021963	286.8438632136
CAMK4	0.94197393860076	6.19295278223317	5.85040806818821	4.79454802042289	18.8573357754825	1.05848967180116	10.4525826965046	13.0500437014556	23.6959889066793	27.079665408277
STARD4	2223.05849509779	1592.47357257424	2431.81962034356	2382.89036615017	2768.70059385907	2522.38088790217	3413.24336780404	2778.65545889454	4799.5148440074	4590.50476198828
NREP	22.6073745264182	14.1553206451044	12.6758841477411	13.4247344571841	8.87404036493292	14.8188554052163	58.9145570166621	41.1578301353599	37.698164169717	32.0944182616616
EPB41L4A	149.773856237521	76.9695560077551	73.1301008523526	42.1920225797214	112.034759607278	69.8603183388767	156.788740447569	94.3618544566787	201.415905706774	113.333414486492
APC	462.509203852973	468.010288828764	542.137814318774	527.400282246517	549.081247580224	583.227809162441	777.292058703704	706.710058909594	682.875316674303	746.195224583632
SRP19	81.9517326582661	74.315433386798	64.3544887500703	83.4251355553582	184.136337572358	206.405486001227	126.381227148646	135.519684592039	95.8610460315662	120.354068481231
REEP5	1174.64150143515	1146.58097225346	1394.34725625152	1407.67929879616	2275.08209855968	2144.50007506916	1409.19819444693	1571.02449175215	1650.10250022876	1875.51756716585
DCP2	519.027640169018	443.238477699831	536.287406250586	459.317700356512	767.604491566698	632.976823737095	614.801909512587	623.390549123378	381.290003316567	521.534296752001
MCC	23.549348465019	11.5011980241473	0.975068011364701	0	8.87404036493292	7.40942770260814	2.85070437177397	7.02694660847608	3.23127121454717	2.00590114135385
YTHDC2	292.953894904836	468.010288828764	451.456489261857	559.044299181308	724.34354478765	1200.32728782252	273.667619690302	282.08171385454	274.65805323651	350.029749166247
TRIM36	104.559107184684	157.477942176786	266.193567102563	297.261977266219	437.046487972946	469.969414279716	541.633830637055	676.594573444696	686.10658788885	979.882707551355
PGGT1B	502.072109274205	474.203241610997	541.162746307409	506.304270956657	1031.60719242345	820.329495645901	800.097693677895	697.675413270125	775.505091491322	795.339802546801
CCDC112	32.9690878510266	29.1953488305278	79.9555769319055	46.0276609960597	156.404961431943	170.416837159987	138.734279426333	126.485038952569	100.169407650962	133.392425900031
FEM1C	1709.68269856038	1286.36476362386	1593.26113056992	1327.13089205305	2389.33536825819	1514.69872034746	2694.865866117	2493.56219649351	1973.22962168347	2238.5856737509
TMED7	1747.36165610441	1430.57209269586	1946.23575068394	1925.49048500183	2679.96019020974	2413.35645170665	2006.89587772888	1970.55659891979	2211.26660115512	2689.91343055551
ATG12	504.898031090007	569.751655965452	743.976892671267	739.319304749209	1346.63562537857	1125.17452112464	1074.71554815879	1078.13437964333	1028.62133663085	1198.52593195892
AP3S1	2063.86489947426	1880.00352317793	1710.26929193369	1683.84526477252	6110.88604630193	5153.78621199986	3721.11943995563	4185.04863010525	4309.43870980108	5633.57335549229
COMMD10	194.988605290357	199.9439041121	177.462378068376	222.467028147622	500.274025573093	531.361815244184	184.345549374717	218.839194378255	175.565735990396	188.554707287262
SEMA6A	498.304213519802	620.179985763636	434.880333068657	481.372621250458	536.879442078442	695.427714373364	887.519294412297	947.633942628774	545.007744853623	800.354555400186
DTWD2	87.6035762898706	76.0848484674361	113.107889318305	150.548807841279	158.623471523176	136.54516766235	94.0732442685411	93.3580049411822	86.1672323879246	76.2242433714463
DMXL1	653.729913388927	552.94221269939	620.14325522795	571.510124034408	794.226612661496	731.416363214603	1034.80568695395	994.814869857113	946.762465862322	1105.25152888597
TNFAIP8	302.373634290844	214.099224757204	205.739350397952	171.644819131139	401.550326513215	347.184612350781	325.930533172824	292.120209009505	170.180283966151	162.477992449662
HSD17B4	1954.59592259658	2250.6959825716	2398.66730795716	2487.41151299539	1138.09567680265	1613.13825982497	1680.01510976546	1727.62501616962	1964.61289844468	2456.22594758779
SRFBP1	77.2418629652623	84.9319238706263	76.0553048864467	53.6989378287363	133.110605473994	140.779126349555	73.168078875532	62.2386699607881	65.7025146957925	61.1799848112924
SNCAIP	0	0	0	0.958909604084577	9.98329541054954	15.8773450770174	7.6018783247306	1.00384951549658	3.23127121454717	20.0590114135385
SNX2	576.488050423665	520.208033707586	570.41478664835	581.099220075254	1104.81802543415	1061.66514081657	888.469529202889	894.429918307455	777.65927230102	911.682068745324
SNX24	112.09489869349	220.292177539437	112.132821306941	141.918621404517	204.102928393457	409.63550298705	183.395314584126	181.696762304881	199.261724897076	344.012045742185
PPIC	412.584585107133	462.70204358685	355.899824148116	446.851875503413	915.135412633707	1301.94229631543	328.781237544598	418.605247962075	402.831811413548	751.209977437017
CEP120	360.776018484091	456.509090804617	505.085229886915	484.249350062711	529.114656759125	365.178936771401	625.254492209092	568.178825771066	477.151049348133	558.643467867047
CSNK1G3	1561.79279020006	1590.70415749361	1641.03946312679	1493.98116316377	3178.0157056916	2523.43937757397	1890.96723327674	2009.70673002416	2197.26442589208	2504.36757498028
ZNF608	134.702273219909	173.402677902529	208.664554432046	200.412107253677	238.489834807572	244.511114186069	287.921141549171	258.993174998118	255.270425949227	290.855665496308
GRAMD2B	742.275463617399	645.836504432888	1140.8295732967	1020.27981874599	2032.15524356964	1294.53286861282	916.976572920628	1007.86491355857	965.073002744756	1395.1042438116
ALDH7A1	1196.30690202296	1282.82593346259	1192.50817789903	1317.54179601221	587.905174176806	668.965472578335	501.723969432219	500.920908232795	914.44975371685	737.16866944754
PHAX	432.366037817749	441.469062619193	599.666826989291	582.058129679338	1297.82840337144	1147.40280423246	626.204726999683	729.798597766015	788.43017634951	702.065399473847
TEX43	0.94197393860076	8.84707540319024	9.75068011364701	5.75345762450746	19.9665908210991	17.9943244206198	2.85070437177397	11.0423446704624	12.9250848581887	23.0678631255693
LMNB1	818.57535264406	1030.68428447166	1029.67182000112	1285.89777907742	150.85868620386	259.329969591285	243.260106391379	317.21644689692	376.98164169717	378.112365145201
C5orf63	41.4468532984334	40.6965468546751	51.6786046023292	26.8494689143682	93.1774238317957	109.02443619552	58.9145570166621	52.2001748058223	80.7817803636793	94.2773536436309
PRRC1	3084.96464891749	2418.79041523221	3109.49188824203	2895.90700433542	1389.89657215762	1084.95191359619	2260.60856681676	2058.89535628349	2666.87584240627	2660.82786400588
SLC12A2	1369.6301067255	1088.1902745924	1355.34453579693	1449.87132137588	2344.96516643352	3582.98753904694	2039.20386060898	2042.83376403555	2056.16558285685	1458.29012976425
ISOC1	273.17244219422	314.071176813254	270.093839148022	373.974745592985	488.072220071311	572.642912444429	393.397203304808	461.770777128428	398.523449794151	707.080152327232
HINT1	2378.48419496692	2891.22424176257	3305.48055852634	3230.56645616094	12251.7219788355	11952.4653739787	4704.61244821765	5951.82377737924	4997.69947849963	6772.92520378127
LYRM7	132.818325342707	113.242565160835	104.332277216023	102.60332763705	435.93723292733	447.741131171892	316.428185266911	274.050917730567	287.583138094698	345.014996312862
CDC42SE2	3340.23958627829	3010.65975970564	3594.10068989029	3454.95130351673	5008.28653095902	3553.3498282365	4974.47912874559	5053.3784610098	4538.85896603393	5141.12462528992
RAPGEF6	113.036872632091	61.0448202820127	71.1799648296232	71.9182203063433	86.521893558096	95.2640704621046	119.729583614507	120.46194185959	74.319237934585	110.324562774462
FNIP1	576.488050423665	447.662015401426	474.858121534609	456.440971544259	780.915552114097	673.199431265539	998.696764911482	1013.88801065155	789.507266754359	992.921064970155
CSF2	1.88394787720152	2.65412262095707	2.9252040340941	4.79454802042289	45.4794568702812	56.0999526054616	2.85070437177397	10.0384951549658	2.15418080969812	0
P4HA2	2517.89633787983	2075.52388958843	2284.58435062749	2317.68451307242	1779.24509316905	1897.87198153948	4718.86597007652	4181.03323204327	3102.02036596529	3533.39486049481
PDLIM4	175.207152579741	62.8142353626507	155.035813806987	119.863700510572	3.32776513684985	4.23395868720465	668.015057785701	545.090286914644	171.257374371	78.2301445128001
SLC22A4	15.0715830176122	24.7718111289327	13.6509521591058	21.0960112898607	48.8072220071311	128.077250287941	44.6610351577923	57.2194223833052	16.1563560727359	53.156380245877
SLC22A5	268.462572501216	371.57716693399	258.393023011646	363.426739948055	435.93723292733	630.859844393493	496.972795479263	490.882413077829	330.666754288661	518.52544503997
IRF1	1054.06883729425	822.778012496693	981.893487444254	820.826621096398	937.32051354604	839.382309738322	905.573755433532	860.299034780571	550.393196877869	685.015239772339
RAD50	54.6344884388441	49.5436222578654	33.1523123863998	56.57566664099	67.6645577826135	101.615008492912	60.8150265978448	90.3464563946924	84.0130515782265	73.2153916594155
KIF3A	96.0813417372775	61.0448202820127	53.6287406250586	93.014231596204	159.732726568793	133.369698646947	162.490149191117	132.508136045549	107.709040484906	99.2921064970155
CCNI2	27.317244219422	33.6188865321229	23.4016322727528	40.2742033715522	54.3534972352141	65.6263596516721	33.2582176706964	37.1424320733735	43.0836161939623	26.0767148376
SOWAHA	532.215275309429	1212.04933023706	586.99094284155	884.11465496598	510.257320983643	806.569129912486	815.301450327357	1026.938054353	1001.69407650962	1676.93335417182
SHROOM1	1089.86384696108	1045.72431265709	892.187230398701	831.374626741328	947.303808956589	863.727572189749	1101.32212229535	970.722481485195	1261.27286407825	1115.28103459274
UQCRQ	2332.32747197548	2251.58069011192	2761.39260818483	2571.79555815484	10860.7161516323	10349.9120108718	2466.80951637508	3331.77654193316	3605.0215850298	4285.6077885025
LEAP2	59.3443581318479	204.367441813695	88.7311890341878	124.658248530995	378.255970555266	657.322086188522	118.779348823916	251.966228389642	183.10536882434	618.820502107662
AFF4	2887.15012181133	2331.20436874063	2707.76386755978	2490.28824180765	2309.46900497379	1917.98328530371	2652.10530054039	2188.39194378255	2426.68468212493	2120.23750641102
ZCCHC10	194.988605290357	202.598026733057	254.492750966187	214.795751314945	983.909225461938	736.708811573609	338.283585450512	401.539806198633	361.902376029283	456.342509658001
HSPA4	2078.93648249188	2101.18040825768	2299.21037079796	2162.34115721072	2636.69924343069	2901.32019040699	1268.56344543942	1223.69255939033	1868.75185241312	1931.68279912376
FSTL4	0.94197393860076	7.96236786287122	0	0.958909604084577	0	26.4622417950291	0	9.03464563946924	0	17.0501597015077
C5orf15	798.793899933444	722.806060440643	792.730293239502	751.785129602308	1078.19590433935	1086.01040326799	878.967181296975	863.310583327061	850.901419830756	797.345703688155
VDAC1	9871.88687653596	10899.5968967304	10977.3156719438	12843.6352371088	5652.76371246227	6765.86598215303	12472.7818613017	12814.1390653139	12793.6798287971	17800.3667283741
TCF7	190.278735597353	425.544326893451	199.888942329764	435.344960254398	139.766135747694	349.301591694384	152.987801285203	261.000874029111	191.722092063132	428.259893679047
SKP1	1989.4489583248	1908.31416446814	2300.18543880933	2251.51975039059	4683.27480259335	4059.30789135746	2838.35131949629	3007.53314842776	3068.63056341497	3704.89940808056
PPP2CA	1902.78735597353	1936.62480575834	2293.35996272978	2385.76709496243	2653.33806911494	2329.73576763436	1633.45360502649	1622.22081704248	1980.76925451742	2174.39683722757
UBE2B	1040.88120215384	984.679492375074	1183.73256579675	986.71798260303	1760.38775739357	1242.66687469456	1602.09585693697	1484.69343341945	1297.89393784311	1314.86819815745
CDKN2AIPNL	146.005960483118	201.713319192738	193.063466250211	206.165564878184	132.001350428377	224.399810421846	161.539914400525	157.604373932963	163.717741537057	216.637323266216
JADE2	450.263542651163	529.055109110777	504.11016187555	511.09881897708	482.525944843228	429.746806751272	587.245100585439	515.978650965243	526.697207971189	511.504791045232
SAR1B	1947.06013108777	1958.74249426632	2427.91934829811	2243.84847355791	5049.32896764683	4026.49471153162	1466.21228188241	1735.65581229359	2274.81493504121	2781.18193248711
SEC24A	3548.41582670906	2852.29710998853	3613.60205011758	3377.27962558588	1893.49836286756	1475.53460249082	1969.83672089582	1844.07155996722	2475.15375034314	2821.29995531419
CAMLG	348.530357282281	344.1512331841	375.40118437541	340.412909450025	433.718722836097	397.992116597237	514.077021709907	508.951704356767	492.230315016019	454.336608516647
DDX46	594.385555257079	526.40098648982	605.517235057479	506.304270956657	713.250994331484	746.23521861982	725.979380011772	733.813995828002	655.948056553076	594.749688411416
C5orf24	319.329165185657	269.835799797302	255.467818977552	235.891762604806	462.559354022129	626.625885706288	481.769038829802	519.99404902723	499.769947849963	624.838205531724
TXNDC15	52.7505405616425	57.5059901207366	81.9057129546349	86.3018643676119	130.892095382761	163.007409457379	141.584983798107	125.481189437073	147.561385464321	140.413079894769
PCBD2	38.6209314826311	43.3506694756322	52.6536726136939	65.2058530777512	117.581034835361	129.135739959742	95.0234790591325	79.30411172423	84.0130515782265	54.1593308165539
PITX1	827.995092030068	785.620295803294	255.467818977552	192.740830421	140.87539079331	45.51505588745	326.880767963416	197.758354552827	374.827460887472	144.424882177477
SLC25A48	57.4604102546463	51.3130373385034	87.7561210228231	58.4934858491592	53.2442421895975	31.7546901540349	79.8197224096713	77.2964126932368	131.405029391585	111.327513345139
TGFBI	3985.49173421981	4063.46173268528	2929.10430613956	3973.72139932649	1707.14351520397	3426.33106762036	2163.68461817645	2325.91932740558	3970.15523227363	4242.48091396339
SMAD5	478.522760809186	434.391402296641	571.389854659715	448.769694711582	843.033834668627	746.23521861982	733.581258336503	722.771651157539	734.575656107058	758.230631431755
SMIM32	66.8801496406539	105.280197297964	151.135541761529	190.823011212831	154.18645134071	278.382783683706	100.72488780268	139.535082654025	174.488645585547	231.68158182637
KLHL3	65.9381757020532	44.2353770159512	69.2298288068938	70.0004010981741	38.8239265965815	35.9886488412395	57.0140874354795	42.1616796508565	109.863221294604	49.1445779631693
HNRNPA0	3613.41202847251	3481.32417115536	3554.12290142434	3192.21007199756	1386.56880702077	1332.63849679766	2214.99729686838	1994.64898729171	2293.12547192364	1800.29627436508
FAM13B	92.3134459828744	77.8542635480741	70.2048968182585	69.0414914940895	187.464102709208	138.662147005952	189.096723327674	160.615922479453	147.561385464321	113.333414486492
NME5	2.82592181580228	9.73178294350927	3.9002720454588	4.79454802042289	11.0925504561662	11.6433863898128	3.8009391623653	8.03079612397266	6.46254242909435	15.0442585601539
BRD8	351.356279098083	377.770119716223	554.813698466515	431.50932183806	428.172447608013	277.324294011905	473.21692571448	387.485912981681	185.259549634038	179.528152151169
KIF20A	444.611699019559	471.54911899004	625.018595284773	721.100022271602	26.6221210947988	57.1584422772628	258.46386304084	247.950830327656	131.405029391585	106.312760491754
CDC23	319.329165185657	297.261733547192	537.26247426195	412.331129756368	516.912851257343	337.658205304571	685.119284016345	651.498335557282	488.999043801472	527.552000176062
CDC25C	146.005960483118	140.668498910725	234.991390738893	208.083384086353	64.3367926457637	82.5621944004907	176.743671049986	197.758354552827	112.017402104302	198.584212994031
FAM53C	391.861158457916	358.306553829205	406.60336073908	329.864903805095	435.93723292733	373.64685414581	446.610351577923	441.693786818496	344.668929551699	290.855665496308
KDM3B	1589.11003441948	1570.35588406627	1617.63783085404	1509.32371682912	1033.82570251469	996.038781164894	1266.66297585824	1031.95730193049	1172.95145088062	1057.10990149348
EGR1	296.721790659239	530.824524191415	204.764282386587	255.069954686497	155.295706386326	191.58663059601	205.250714767726	249.958529358649	448.069608417208	418.230387972278
ETF1	1992.27488014061	2235.65595438617	2517.62560534366	2115.35458661058	2136.4252178576	1986.78511397078	1477.61509936951	1320.06211287801	1865.52058119857	1815.34053292523
HSPA9	3334.58774264669	3740.54348046884	3620.42752619714	3515.36260857406	2698.81752598522	2929.89941154562	4389.13449774133	4175.01013495029	3537.16488952431	5432.9832413569
CTNNA1	14846.4512462866	14355.2645492165	15377.7976072327	14392.2742477054	7263.4020386976	7969.36873899095	10341.4052260054	9416.10845535794	11210.356933669	9842.95690062334
SIL1	848.718518679284	656.452994916716	708.874444262138	790.141513765691	688.847383327918	910.301117749	547.335239380603	634.43289379384	808.894894041642	1053.09809921077
MATR3	2975.6956720398	2553.2659613607	2961.2815505146	2870.01644502514	7510.7659138701	6151.94197250836	5193.98336537218	5493.0645487973	4323.44088506412	4700.82932476275
