gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Dgkz,3608.6095080382534,0.24717178755338495,0.1295013736882658,1.9308794473175586,0.05349796240585647,0.496499332409974
Creb3l1,186.05210923373363,-0.13630898623764337,0.17629499168057342,-0.1919465419253737,0.8477840800265228,0.9781289330758359
Phf21a,796.4920932402584,-0.2681472496650693,0.194454522387003,-1.1896653953247214,0.23417793158561814,0.8790903061954107
Large2,176.2393319640635,-0.27384650192943333,0.1945170368973611,-1.2509708732106897,0.21094510429951902,0.8603467866456822
Pex16,842.3622802359373,0.1531276429142974,0.17325511322297021,0.6699482967191045,0.5028907502730955,0.9574962552146652
1700029I15Rik,12.171775290841605,0.1398753837748697,0.1488626220690388,0.45532251290337405,0.6488772322160312,0.966945778105542
Mapk8ip1,366.6327396139651,-0.40116407344980115,0.1846251709801772,-2.332584729096339,0.019669951196397268,0.2920380294396095
Cry2,1191.6578872343218,-0.1769742005457914,0.1921723444728094,-1.0513701240082398,0.29308863177252015,0.9071237504529913
Slc35c1,6268.286950664149,0.07657262904310996,0.1576282350218469,0.5202138089163428,0.6029145617659064,0.9623661691801567
Syt13,7.559908220995476,0.2698368037042887,0.11625968772111218,1.3682888779646507,0.17122167076374245,0.8025975571264709
Prdm11,10.422855447111251,-0.04218558617410019,0.1408629166398057,0.3016616097024923,0.7629100366608914,0.9720562058635734
Trp53i11,433.0697990955839,-0.4784010872935674,0.18747012002440083,-2.26849555372402,0.023299019703504693,0.32052867724556566
Cd82,4770.498378917847,0.17095360772807802,0.18161904305238,0.6562041502788374,0.5116927788762798,0.9595769303951807
Ext2,2290.4763745031646,0.07282569187879535,0.14204988777125066,0.4551392218820498,0.6490090823916921,0.966945778105542
Accs,90.92472629607244,-0.016134082364768366,0.1947479085932193,-0.041220134225965044,0.9671204025215181,0.9968970811741543
Alkbh3,288.500557022915,0.3134223584947718,0.1752526543929264,1.7355703113207221,0.08263983921525829,0.618165897036957
Hsd17b12,3409.5656215233275,0.15142317056164994,0.1515368148932737,0.9537769622211927,0.34019655318868375,0.934347418949565
Ttc17,889.3363611255623,-0.005584127144184117,0.16132607088073533,-0.09095032441159147,0.9275320627607532,0.9931293970320851
Api5,3362.996630280531,8.443116536951585e-4,0.1524122817504823,0.027939074414760668,0.9777107437211324,0.9976451869307303
Traf6,986.4291467029136,0.07169779928471075,0.1525150080673099,0.5245430216610355,0.5999009050823234,0.9623661691801567
Commd9,452.8798180240541,0.24277847746015074,0.16993342113860227,1.4142179023036463,0.15729793317466303,0.7801622024175056
Ldlrad3,214.87926472672058,0.005348273073680462,0.19318369143810818,0.24506879608395915,0.8064031634246018,0.9754755857345024
