gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Exoc3l,26.632206807042493,-0.13101258792751663,0.26806623625953724,-0.8170743893959442,0.4138859177143739,0.6695440011452843
E2f4,1158.831995234727,0.3999213566166776,0.1985435917572707,1.9948481264357993,0.046059446586577936,0.21201724102938396
Elmo3,2084.056049399209,-0.287212028714969,0.2209635302818763,-1.292927832126929,0.19603602037874274,0.46033001918422606
Lrrc29,34.398327078208666,0.039845014346459415,0.26792568978288067,-0.2830329945452365,0.7771515446592774,0.9026177492108479
Tmem208,489.3903992811514,0.09439984419734149,0.1752705561760329,0.6645478359376096,0.5063397431269634,0.7373237418476792
Fhod1,460.47815688079976,0.4826235173633158,0.23626197268562482,1.7121080074816926,0.0868767659736661,0.2964906742930584
Slc9a5,37.6129273504195,0.6590314733142513,0.24973623361705868,1.908267271021275,0.05635668087730408,0.23352226610668297
Zdhhc1,110.7720401078367,0.38737650965154746,0.26360009914775917,0.9080260180938843,0.36386447552880624,0.6274591812957849
Hsd11b2,692.3318145344413,-0.16698791822427356,0.26787397185536954,-0.6562036964162136,0.511693070860983,0.7410449735394179
Atp6v0d1,2498.844514187639,-0.5717557264412791,0.17964582228947393,-3.016938564447597,0.0025534155625294604,0.036651004435299964
Agrp,4.716869951122037,0.08347623632025282,0.21347594527871952,0.13950020774684746,0.889054891786719,NA
Ripor1,546.6305461852307,0.09125434942736062,0.17293726441480695,0.2732937180334788,0.7846274438815208,0.9065528918712795
Ctcf,1578.9403961834435,0.14575908420257483,0.14705443885460087,0.9483808546270365,0.3429356024199294,0.6102465625985738
Acd,320.39430717587584,-0.05342055936450606,0.19255564766129185,-0.2566561191691981,0.7974442488202453,0.9128373849286674
Pard6a,129.56694043547645,-0.3387355274032713,0.24306701922538024,-1.4698154845112703,0.1416117342206734,0.3867614197348426
Enkd1,57.80042312761184,0.4105703895951614,0.26295852514628426,1.4663039284033919,0.14256550573868054,0.38831664828162565
Gfod2,367.8549438535924,-0.13494510838778806,0.19659033349574861,-0.6976803677134036,0.48537710849318166,0.7227826055195767
Ranbp10,923.4450262867979,0.1435281459257459,0.14880350173485102,0.8673996584626525,0.385723068930301,0.6461269068240041
Cenpt,250.32183162861708,0.38754725999097295,0.2523251928551949,1.2885975471766837,0.19753803660364097,0.46159044235451613
Thap11,638.6977514776638,-0.047707873605377246,0.1687040413970953,-0.3412362052397794,0.7329257693573417,0.8773854384976737
Nutf2,453.9897674077946,0.342048669577375,0.248782302356311,1.3461760737405062,0.17824573937092916,0.4366236435460186
Edc4,1050.7976037874168,0.23734739489617254,0.16750405990924241,1.3986097921735194,0.16193002831026782,0.41393644435238436
Pskh1,761.8662816754431,-0.09534783061808984,0.17121213860642098,-0.5815907553523794,0.5608423713725204,0.7758978421010564
Ctrl,5.149468802105031,0.22544988128305343,0.21582435662302013,1.0495035153502568,0.2939464381594732,NA
