gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
Cdk5r2,4.214417235845566,0.02660736722626908,0.2702989613883873,0.44542352800735413,NA
Fev,11.31422475108249,-0.07616254333709468,0.2798377952407225,0.19469465350267184,0.4587068878331991
Ihh,1202.939648783315,-0.04397432379926905,0.21373981371631126,0.742860879107736,0.8830093916988093
Nhej1,57.65879915675353,0.10805066747799609,0.2528616483824844,0.3919644055143726,0.6512430115770375
Slc23a3,69.10882438929934,0.03463670783719628,0.25100302756157794,0.7316555073895994,0.876711016546069
Cnppd1,1567.7678719189607,-0.048428385585258915,0.17950058998976365,0.7191718354855886,0.8701081806750932
Retreg2,2569.7216842742564,-0.2654519661051803,0.2123670342283783,0.0953830116356157,0.31224326881352854
Zfand2b,554.5601232882399,-0.14050159106146462,0.20238525894022888,0.3254586654394738,0.5939124518256008
Abcb6,25.314836677490774,-0.03093761618106002,0.2575215483290757,0.7132802561652041,0.8663431358110448
Atg9a,1452.8681498108456,-0.37344935575522276,0.2253609309076383,0.024756559933461684,0.15051334635016242
Ankzf1,617.763516212798,0.0690513577445874,0.20835834846911405,0.6155343671455924,0.8099100801384795
Glb1l,64.66991145752495,-0.05155162492422388,0.2343326271451922,0.6708146121894054,0.8432554575784282
Stk16,1200.6805493523111,0.13133358406767645,0.20449238168616088,0.3584441106053501,0.6231716154249876
Tuba4a,3433.0758910906416,0.27829132060602785,0.20591511430395404,0.06987236059098638,0.26278417487737915
A630095N17Rik,4.119277322575821,0.08478450101326358,0.2881722431127172,0.046147558773838346,NA
Dnajb2,1037.8647218562728,-0.13229466511971524,0.21168947890794163,0.35566975953188684,0.6205570634391452
Ptprn,8.534451227544395,0.08411083454802351,0.28433761576951094,0.13198696574588556,NA
Dnpep,2652.338890294136,-0.0852202851281511,0.19979556302585197,0.5418385082455768,0.760326899801641
Gmppa,1138.771527112299,0.01738960505547734,0.17031629312095162,0.8953676058724686,0.9580305335984377
Chpf,595.4379217123544,0.13675141260171764,0.2316739529344608,0.3367506120094877,0.6047467111259491
Obsl1,31.88284322948172,0.1168277440047897,0.2762501613250014,0.2841201749386382,0.5562106733477157
Tmem198,12.623835634061827,0.003353882025759205,0.2618384552858722,0.9620993169058984,0.984022627292985
Inha,9.112457813722456,0.05449929539300035,0.270110477087378,0.40686078616368104,NA
Stk11ip,491.095944879688,0.0053705536587691635,0.17565518463523913,0.9776954604511526,0.990060525604843
Slc4a3,54.49742782430772,0.05187367556856036,0.25306053650040994,0.6139002004160075,0.8088489210539535
Epha4,1324.241417788134,0.03871374860455694,0.1887733625212349,0.7773413150711281,0.9027301999295358
Sgpp2,2919.1236234643566,-0.3557602854773696,0.1493377096828241,0.005749094780935846,0.06200217443475947
Farsb,1225.5277470023302,0.22657303909554216,0.24131118509739605,0.14774217194461248,0.39540749033244216
Acsl3,5031.685808158179,-0.07514682354096995,0.21828997922440874,0.586049577571595,0.791917766464563
Utp14b,546.3761882187908,0.09154933542578758,0.19162779574461486,0.5131702070327646,0.7421965142429897
Scg2,11.684723694325477,-0.11903031739290636,0.29805425284446785,0.113594281664947,0.34619071940200624
Ap1s3,1523.0106706614765,-0.22406031386528666,0.14968288429876578,0.07589119357059261,0.27588626730445315
Wdfy1,300.5728497293296,0.06951689138160255,0.22655952486921924,0.5982939829662981,0.7999751223153752
Mrpl44,607.0106199544894,0.006939918301696774,0.17295292240750015,0.958712075529651,0.9828358013062982
Serpine2,13.435181055929519,0.08403691095636379,0.28345478309136163,0.1564637250066685,0.4078004032342322
Cul3,2670.4357930447586,-0.0961763055717513,0.1511540363659741,0.4417504891591735,0.6918099301052414
Irs1,176.98749482496382,0.9390271015721126,0.29294534838585234,9.818151790728248e-5,0.0033295494358869084
Rhbdd1,1531.5270997113314,-0.003788948401327479,0.16878620940616826,0.975346688163278,0.989554130727319
Col4a4,9.544092542808238,0.10818219031951089,0.29926753323040595,0.03729150524888855,0.18828877035444444
Col4a3,7.831284026353655,0.10184919643451676,0.2941802337220364,0.06628534103569392,NA
Mff,1413.7834124002288,-0.021314197249177852,0.17719621456901302,0.8706943450735708,0.9478975995703633
Tm4sf20,2444.5894998015924,-0.6209396211928736,0.22868752543671222,8.13308564905104e-4,0.016579029847263477
Gm47791,7.496540816195053,-0.004139709649856653,0.2673941793270344,0.9061584497444427,NA
Agfg1,1941.2294452957726,0.1350663143192909,0.13838171739862903,0.25785273373647505,0.5303547313428588
Ccl20,49.98820003806002,-0.07869492219734246,0.271997683319283,0.3448728729493089,0.6118816935047797
